Chemin,Instance déliberatrice,Identifiant,Majoration,Type recours,Personnalité,Décision,Code juridiction,Nom juridiction,Date,Lien fichier
../data/raw/DTA/2023/12/TA75/DTA_2126081_20231227.xml,Tribunal administratif,2126081,40%,Other,Personne morale,Rejet,75,Tribunal Administratif de Paris,2023-12,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/12/TA75/DTA_2126081_20231227.xml
../data/raw/DTA/2023/12/TA75/DTA_2326722_20231201.xml,Tribunal administratif,2326722,80%,Other,Personne physique,Satisfaction Partielle,75,Tribunal Administratif de Paris,2023-12,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/12/TA75/DTA_2326722_20231201.xml
../data/raw/DTA/2023/12/TA75/DTA_2327084_20231211.xml,Tribunal administratif,2327084,80%,Other,Personne physique,Satisfaction Partielle,75,Tribunal Administratif de Paris,2023-12,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/12/TA75/DTA_2327084_20231211.xml
../data/raw/DTA/2023/12/TA75/DTA_2327801_20231215.xml,Tribunal administratif,2327801,80%,Other,Personne physique,Rejet,75,Tribunal Administratif de Paris,2023-12,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/12/TA75/DTA_2327801_20231215.xml
../data/raw/DTA/2023/12/TA75/DTA_2327816_20231219.xml,Tribunal administratif,2327816,80%,Other,Personne physique,Satisfaction Partielle,75,Tribunal Administratif de Paris,2023-12,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/12/TA75/DTA_2327816_20231219.xml
../data/raw/DTA/2023/12/TA75/DTA_2327662_20231213.xml,Tribunal administratif,2327662,80%,Other,Personne physique,Rejet,75,Tribunal Administratif de Paris,2023-12,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/12/TA75/DTA_2327662_20231213.xml
../data/raw/DTA/2023/12/TA75/DTA_2125377_20231220.xml,Tribunal administratif,2125377,80%,Other,Personne morale,Rejet,75,Tribunal Administratif de Paris,2023-12,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/12/TA75/DTA_2125377_20231220.xml
../data/raw/DTA/2023/12/TA75/DTA_2114804_20231220.xml,Tribunal administratif,2114804,40%,Other,Personne physique,Satisfaction Totale,75,Tribunal Administratif de Paris,2023-12,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/12/TA75/DTA_2114804_20231220.xml
../data/raw/DTA/2023/12/TA86/DTA_2200472_20231219.xml,Tribunal administratif,2200472,40%,Plein Contentieux,Personne morale,Rejet,86,Tribunal Administratif de Poitiers,2023-12,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/12/TA86/DTA_2200472_20231219.xml
../data/raw/DTA/2023/12/TA86/DTA_2200374_20231219.xml,Tribunal administratif,2200374,40%,Plein Contentieux,Personne morale,Satisfaction Partielle,86,Tribunal Administratif de Poitiers,2023-12,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/12/TA86/DTA_2200374_20231219.xml
../data/raw/DTA/2023/12/TA86/DTA_2200373_20231219.xml,Tribunal administratif,2200373,40%,Plein Contentieux,Personne morale,Satisfaction Partielle,86,Tribunal Administratif de Poitiers,2023-12,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/12/TA86/DTA_2200373_20231219.xml
../data/raw/DCA/2022/03/DCA_20MA03471_20220331.xml,Cour administrative d'appel,20MA03471,100%,Plein Contentieux,Personne morale,Rejet,13,Cour administrative d'appel de Marseille,2022-3,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/03/DCA_20MA03471_20220331.xml
../data/raw/DCA/2022/03/DCA_20MA03477_20220331.xml,Cour administrative d'appel,20MA03477,100%,Plein Contentieux,Personne morale,Rejet,13,Cour administrative d'appel de Marseille,2022-3,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/03/DCA_20MA03477_20220331.xml
../data/raw/DCA/2022/03/DCA_19MA04894_20220331.xml,Cour administrative d'appel,19MA04894,40%,Plein Contentieux,Personne morale,Satisfaction Partielle,13,Cour administrative d'appel de Marseille,2022-3,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/03/DCA_19MA04894_20220331.xml
../data/raw/DCA/2022/03/DCA_21MA01923_20220331.xml,Cour administrative d'appel,21MA01923,40%,Plein Contentieux,Personne morale,Rejet,13,Cour administrative d'appel de Marseille,2022-3,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/03/DCA_21MA01923_20220331.xml
../data/raw/DCA/2022/03/DCA_20MA00984_20220331.xml,Cour administrative d'appel,20MA00984,40%,Plein Contentieux,Personne physique,Satisfaction Partielle,13,Cour administrative d'appel de Marseille,2022-3,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/03/DCA_20MA00984_20220331.xml
../data/raw/DCA/2022/03/DCA_20LY02125_20220331.xml,Cour administrative d'appel,20LY02125,40%,Fiscal,Personne physique,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2022-3,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/03/DCA_20LY02125_20220331.xml
../data/raw/DCA/2022/03/DCA_20MA03620_20220331.xml,Cour administrative d'appel,20MA03620,40%,Plein Contentieux,not found,Rejet,13,Cour administrative d'appel de Marseille,2022-3,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/03/DCA_20MA03620_20220331.xml
../data/raw/DCA/2022/03/DCA_20MA03472_20220331.xml,Cour administrative d'appel,20MA03472,100%,Plein Contentieux,Personne morale,Rejet,13,Cour administrative d'appel de Marseille,2022-3,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/03/DCA_20MA03472_20220331.xml
../data/raw/DCA/2022/03/DCA_20LY02119_20220331.xml,Cour administrative d'appel,20LY02119,40%,Fiscal,Personne physique,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2022-3,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/03/DCA_20LY02119_20220331.xml
../data/raw/DCA/2022/03/DCA_20LY01394_20220331.xml,Cour administrative d'appel,20LY01394,40%,Fiscal,Personne morale,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2022-3,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/03/DCA_20LY01394_20220331.xml
../data/raw/DCA/2022/04/DCA_21LY03370_20220407.xml,Cour administrative d'appel,21LY03370,40%,Fiscal,Personne physique,Satisfaction Totale,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_21LY03370_20220407.xml
../data/raw/DCA/2022/04/DCA_20PA00826_20220401.xml,Cour administrative d'appel,20PA00826,40%,Plein Contentieux,Personne morale,Rejet,75,Cour administrative d'appel de Paris,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_20PA00826_20220401.xml
../data/raw/DCA/2022/04/DCA_19BX03800_20220419.xml,Cour administrative d'appel,19BX03800,40%,Plein Contentieux,Personne morale,Rejet,33,Cour administrative d'appel de Bordeaux,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_19BX03800_20220419.xml
../data/raw/DCA/2022/04/DCA_20PA00827_20220401.xml,Cour administrative d'appel,20PA00827,40%,Plein Contentieux,Personne morale,Rejet,75,Cour administrative d'appel de Paris,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_20PA00827_20220401.xml
../data/raw/DCA/2022/04/DCA_21PA00620_20220413.xml,Cour administrative d'appel,21PA00620,40%,Plein Contentieux,Personne physique,Rejet,75,Cour administrative d'appel de Paris,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_21PA00620_20220413.xml
../data/raw/DCA/2022/04/DCA_20LY00380_20220407.xml,Cour administrative d'appel,20LY00380,40%,Fiscal,Personne morale,Satisfaction Partielle,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_20LY00380_20220407.xml
../data/raw/DCA/2022/04/DCA_21BX01938_20220407.xml,Cour administrative d'appel,21BX01938,40%,Plein Contentieux,Personne morale,Satisfaction Partielle,33,Cour administrative d'appel de Bordeaux,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_21BX01938_20220407.xml
../data/raw/DCA/2022/04/DCA_19LY01590_20220407.xml,Cour administrative d'appel,19LY01590,40%,Fiscal,Personne morale,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_19LY01590_20220407.xml
../data/raw/DCA/2022/04/DCA_20VE00493_20220412.xml,Cour administrative d'appel,20VE00493,100%,Plein Contentieux,Personne morale,Rejet,78,Cour administrative d'appel de Versailles,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_20VE00493_20220412.xml
../data/raw/DCA/2022/04/DCA_20NT01580_20220401.xml,Cour administrative d'appel,20NT01580,40%,Plein Contentieux,Personne morale,Rejet,44,Cour Administrative d'Appel de Nantes,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_20NT01580_20220401.xml
../data/raw/DCA/2022/04/DCA_19BX03523_20220419.xml,Cour administrative d'appel,19BX03523,40%,Plein Contentieux,Personne morale,Rejet,33,Cour administrative d'appel de Bordeaux,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_19BX03523_20220419.xml
../data/raw/DCA/2022/04/DCA_19DA02767_20220414.xml,Cour administrative d'appel,19DA02767,40%,Plein Contentieux,Personne morale,Rejet,59,Cour administrative d'appel de Douai,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_19DA02767_20220414.xml
../data/raw/DCA/2022/04/DCA_20BX00406_20220419.xml,Cour administrative d'appel,20BX00406,40%,Plein Contentieux,Personne morale,Rejet,33,Cour administrative d'appel de Bordeaux,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_20BX00406_20220419.xml
../data/raw/DCA/2022/04/DCA_20LY02476_20220414.xml,Cour administrative d'appel,20LY02476,40%,Fiscal,Personne morale,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_20LY02476_20220414.xml
../data/raw/DCA/2022/04/DCA_20VE02001_20220412.xml,Cour administrative d'appel,20VE02001,40%,Plein Contentieux,Personne morale,Rejet,78,Cour administrative d'appel de Versailles,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_20VE02001_20220412.xml
../data/raw/DCA/2022/04/DCA_21PA04065_20220413.xml,Cour administrative d'appel,21PA04065,40%,Plein Contentieux,Personne physique,Satisfaction Partielle,75,Cour administrative d'appel de Paris,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_21PA04065_20220413.xml
../data/raw/DCA/2022/04/DCA_20DA00028_20220414.xml,Cour administrative d'appel,20DA00028,40%,Plein Contentieux,Personne physique,Rejet,59,Cour administrative d'appel de Douai,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_20DA00028_20220414.xml
../data/raw/DCA/2022/04/DCA_20NT00985_20220401.xml,Cour administrative d'appel,20NT00985,40%,Plein Contentieux,Personne morale,Rejet,44,Cour Administrative d'Appel de Nantes,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_20NT00985_20220401.xml
../data/raw/DCA/2022/04/DCA_20LY02893_20220407.xml,Cour administrative d'appel,20LY02893,40%,Fiscal,Personne physique,Satisfaction Partielle,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_20LY02893_20220407.xml
../data/raw/DCA/2022/04/DCA_19DA02671_20220414.xml,Cour administrative d'appel,19DA02671,40%,Plein Contentieux,Personne morale,Rejet,59,Cour administrative d'appel de Douai,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_19DA02671_20220414.xml
../data/raw/DCA/2022/04/DCA_20VE02002_20220412.xml,Cour administrative d'appel,20VE02002,40%,Plein Contentieux,Personne morale,Rejet,78,Cour administrative d'appel de Versailles,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_20VE02002_20220412.xml
../data/raw/DCA/2022/04/DCA_21PA00125_20220411.xml,Cour administrative d'appel,21PA00125,40%,Plein Contentieux,Personne morale,Rejet,75,Cour administrative d'appel de Paris,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_21PA00125_20220411.xml
../data/raw/DCA/2022/04/DCA_20NC02715_20220428.xml,Cour administrative d'appel,20NC02715,40%,Autres,Personne morale,Rejet,54,Cour Administrative d'Appel de Nancy,2022-4,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2022/04/DCA_20NC02715_20220428.xml
